Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.102.45.176-192.168.20.133-443-57964-6,23.102.45.176,443,192.168.20.133,57964,6,28/03/2025 08:43:31 AM,372,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8064.5161290322585,186.0,138.59292911256333,284.0,88.0,372.0,186.0,138.59292911256333,284.0,88.0,0,0,0,0,0,0,0,0,0,60,0,8064.5161290322585,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-74.125.193.157-34766-443-6,192.168.20.133,34766,74.125.193.157,443,6,28/03/2025 08:43:31 AM,60773,3,1,73.0,0.0,42.0,0.0,24.333333333333336,21.77919496522618,0.0,0.0,0.0,0.0,1201.1913185131555,65.81870238428249,20257.666666666664,34106.25447529138,59635.0,16.0,60773.0,30386.5,42950.37299605208,60757.0,16.0,0,0,0,0,0,1,0,0,0,60,20,49.364026788211866,16.454675596070622,0.0,42.0,23.0,21.470910553583888,461.0,1,0,0,2,4,0,0,0,0.0,28.75,24.333333333333332,0.0,0,0,0,0,0,0,0,18,0,0,31806,64240,1,20,0,0,0,0,1.743151411978968E15,0.0,1.743151411978968E15,1.743151411978968E15,No Label
74.125.193.119-192.168.20.133-443-53534-6,74.125.193.119,443,192.168.20.133,53534,6,28/03/2025 08:43:31 AM,124,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24193.548387096773,62.0,50.91168824543142,98.0,26.0,124.0,62.0,50.91168824543142,98.0,26.0,0,0,0,0,0,0,0,0,0,60,0,24193.548387096773,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-209.85.203.136-49892-443-6,192.168.20.133,49892,209.85.203.136,443,6,28/03/2025 08:42:15 AM,76781555,119,155,3961.0,2054.0,42.0,0.0,33.28571428571428,16.441031173660264,42.0,0.0,13.251612903225807,19.55631015458106,78.33912715104559,3.568565393081711,281251.117216117,1652426.519299383,2.1205078E7,7.0,7.6781555E7,650691.1440677965,2471387.470126057,2.1208859E7,11.0,7.6781292E7,498579.8181818184,2180552.752337827,2.1205125E7,8.0,1,0,0,0,2380,3100,1.5498513933457065,2.018713999736004,0.0,42.0,22.025454545454547,20.770981109970144,431.4336562707365,1,0,0,145,274,0,0,0,1.0,22.105839416058394,33.285714285714285,13.251612903225807,0,0,0,0,10,815,0,14,0,7,65535,64240,95,20,0,0,0,0,1.7431513848950478E15,2.0684425259872727E7,1.743151411978399E15,1.743151335198785E15,No Label
74.125.193.157-192.168.20.133-443-34766-6,74.125.193.157,443,192.168.20.133,34766,6,28/03/2025 08:43:31 AM,65,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46153.846153846156,32.5,10.606601717798213,40.0,25.0,65.0,32.5,10.606601717798213,40.0,25.0,0,0,0,0,0,0,0,0,0,60,0,46153.846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
209.85.203.136-192.168.20.133-443-49892-6,209.85.203.136,443,192.168.20.133,49892,6,28/03/2025 08:43:31 AM,979,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2042.9009193054135,979.0,0.0,979.0,979.0,979.0,979.0,0.0,979.0,979.0,0,0,0,0,0,0,0,0,0,40,0,2042.9009193054135,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64239,0,0,20,0,0,0,0,0,0,0,0,No Label
40.90.137.126-192.168.20.133-443-40804-6,40.90.137.126,443,192.168.20.133,40804,6,28/03/2025 08:43:31 AM,76351,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,39.29221621196841,38175.5,52708.44657642644,75446.0,905.0,76351.0,38175.5,52708.44657642644,75446.0,905.0,0,0,0,0,0,0,0,0,0,60,0,39.29221621196841,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
74.125.168.7-192.168.20.133-443-56332-6,74.125.168.7,443,192.168.20.133,56332,6,28/03/2025 08:43:31 AM,219866,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.09644965569938,219866.0,0.0,219866.0,219866.0,219866.0,219866.0,0.0,219866.0,219866.0,0,0,0,0,0,0,0,0,0,40,0,9.09644965569938,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64239,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-192.168.20.2-40725-53-17,192.168.20.133,40725,192.168.20.2,53,17,28/03/2025 08:36:53 AM,3471,2,2,68.0,108.0,34.0,34.0,34.0,0.0,54.0,54.0,54.0,0.0,50705.84845865745,1152.4056467876692,1157.0,1818.8339671338888,3254.0,8.0,8.0,8.0,0.0,8.0,8.0,209.0,209.0,0.0,209.0,209.0,0,0,0,0,16,16,576.2028233938346,576.2028233938346,34.0,54.0,42.0,10.954451150103322,120.0,0,0,0,0,0,0,0,0,1.0,52.5,34.0,54.0,0,0,0,0,4,50705,0,17,0,27,0,0,1,8,0,0,0,0,1.7431510133522435E15,2147.483294463545,1.743151013353762E15,1.743151013350725E15,No Label
192.168.100.11-192.168.100.10-22-60758-6,192.168.100.11,22,192.168.100.10,60758,6,28/03/2025 08:41:33 AM,119782821,119,119,3570.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,29.803939915557674,1.986929327703845,505412.74683544296,507050.0442822572,1240630.0,241.0,1.19781375E8,1015096.3983050848,27813.872502007805,1241183.0,923527.0,1.19781801E8,1015100.0084745762,30091.77783305223,1250522.0,923144.0,1,0,0,0,3808,3808,0.9934646638519224,0.9934646638519224,0.0,30.0,15.062761506276146,15.031347996575096,225.94142259414218,0,0,0,119,238,0,0,0,1.0,15.126050420168067,30.0,0.0,0,0,0,0,0,0,0,15,0,0,272,501,118,32,0,0,0,0,1.7431513531162068E15,3.463516667518126E7,1.743151412977362E15,1.743151293198251E15,No Label
192.168.20.133-40.77.226.250-52732-443-6,192.168.20.133,52732,40.77.226.250,443,6,28/03/2025 08:43:33 AM,3858450,13,18,157.0,210.0,42.0,0.0,12.076923076923077,19.054577483558198,42.0,0.0,11.666666666666668,19.357321156424028,95.11591442159417,8.034314297191878,128614.99999999999,379066.5018725106,1730820.0,13.0,3858450.0,321537.5,563120.343403126,1731073.0,140.0,3844229.0,226131.11764705883,490122.41794804216,1730971.0,13.0,0,0,0,0,280,364,3.3692285762417553,4.665085720950122,0.0,42.0,11.468749999999996,18.72032598110166,350.4506048387098,1,2,0,9,30,0,0,0,1.0,11.838709677419354,12.076923076923077,11.666666666666666,0,0,0,0,6,259,0,5,0,6,29200,64240,4,20,0,0,0,0,1.7431514144414722E15,1240210.0359824249,1.743151417398001E15,1.743151413548593E15,No Label
192.168.20.133-173.194.129.230-52646-443-6,192.168.20.133,52646,173.194.129.230,443,6,28/03/2025 08:43:32 AM,5259147,7,4,115.0,42.0,42.0,0.0,16.42857142857143,20.8155161907101,42.0,0.0,10.5,21.0,29.852749885104945,2.091593940994614,525914.7000000001,1650493.103253762,5223279.0,8.0,5259147.0,876524.5,2130028.635447397,5224411.0,8.0,21386.0,7128.666666666666,4029.417989404094,11492.0,3548.0,0,0,0,0,160,84,1.3310143260874816,0.7605796149071323,0.0,42.0,13.083333333333332,19.537648194439804,381.71969696969694,1,2,0,4,10,0,0,0,0.0,14.272727272727273,16.428571428571427,10.5,0,0,0,0,0,0,0,10,0,3,29200,64240,3,20,0,0,0,0,1.743151413513053E15,1852356.2978054155,1.743151418097337E15,1.743151412839495E15,No Label
173.194.129.230-192.168.20.133-443-52646-6,173.194.129.230,443,192.168.20.133,52646,6,28/03/2025 08:43:38 AM,1814,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1653.8037486218302,907.0,1165.3119753954304,1731.0,83.0,1814.0,907.0,1165.3119753954304,1731.0,83.0,0,0,0,0,0,0,0,0,0,60,0,1653.8037486218302,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-40.77.226.250-52740-443-6,192.168.20.133,52740,40.77.226.250,443,6,28/03/2025 08:43:37 AM,1818033,9,8,115.0,126.0,42.0,0.0,12.777777777777779,19.427929494530407,42.0,0.0,15.75,21.737065119284157,132.56085010558115,9.350765360144727,113627.0625,421489.0544099524,1693498.0,9.0,1818033.0,227254.125,599411.0588272548,1710239.0,15.0,81073.0,11581.857142857143,10828.49139121068,27211.0,10.0,0,0,0,0,200,164,4.950405190664856,4.400360169479872,0.0,42.0,13.38888888888889,19.635318984778092,385.5457516339869,1,2,0,6,16,0,0,0,0.0,14.176470588235293,12.777777777777779,15.75,0,0,0,0,5,4084,0,6,0,7,29200,64240,3,20,0,0,0,0,1.743151417630837E15,465753.24683351285,1.743151419245331E15,1.743151417427332E15,No Label
192.168.20.133-52.114.88.28-54382-443-6,192.168.20.133,54382,52.114.88.28,443,6,28/03/2025 08:43:42 AM,6034851,9,4,115.0,42.0,42.0,0.0,12.777777777777779,19.427929494530407,42.0,0.0,10.5,21.0,26.015555313627463,2.1541542616379425,502904.25,1615611.1760474101,5623804.0,8.0,6034851.0,754356.3750000001,1971030.2232117045,5623804.0,14.0,409787.0,136595.6666666667,185924.68861432397,348352.0,100.0,0,0,0,0,200,84,1.491337565749345,0.6628166958885978,0.0,42.0,11.214285714285712,18.58940381147104,345.5659340659341,1,2,0,4,12,0,0,0,0.0,12.076923076923077,12.777777777777779,10.5,0,0,0,0,0,0,0,8,0,3,29200,64240,3,20,0,0,0,0,1.743151423049467E15,1863871.6440881873,1.74315142833083E15,1.743151422296868E15,No Label
192.168.20.133-96.16.109.193-39582-443-6,192.168.20.133,39582,96.16.109.193,443,6,28/03/2025 08:43:42 AM,20456479,8,8,164.0,115.0,42.0,0.0,20.5,21.95449840010015,42.0,0.0,14.375,20.127717207870344,13.63871074782713,0.7821482866137422,1363765.2666666668,5168918.819409094,2.0045597E7,8.0,410867.0,58695.28571428572,126488.35435158222,342881.0,70.0,2.045328E7,2921897.1428571427,7551872.157714435,2.0045597E7,68.0,0,0,0,0,180,164,0.3910741433068711,0.3910741433068711,0.0,42.0,16.411764705882355,20.380931110750964,415.38235294117646,1,2,0,7,15,0,0,0,1.0,17.4375,20.5,14.375,0,0,0,0,6,688,0,10,0,7,29200,64240,4,20,0,0,0,0,1.6186406080731082E15,4.658768086711777E14,1.743151422707246E15,2.0045582E7,No Label
192.168.20.133-96.16.109.193-39582-443-6,192.168.20.133,39582,96.16.109.193,443,6,28/03/2025 08:44:02 AM,92324,2,1,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0.0,0.0,0.0,0.0,454.9196308652138,32.49425934751527,46162.0,62901.39082723052,90640.0,1684.0,92324.0,92324.0,0.0,92324.0,92324.0,0,0,0,0,0,1,0,0,0,40,20,21.66283956501018,10.83141978250509,0.0,42.0,21.0,24.24871130596428,588.0,1,0,0,1,3,0,0,0,0.0,28.0,21.0,0.0,0,0,0,0,0,0,0,14,0,0,30016,64240,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-173.194.129.230-52642-443-6,192.168.20.133,52642,173.194.129.230,443,6,28/03/2025 08:43:32 AM,30488089,10,9,126.0,84.0,42.0,0.0,12.6,20.287927444665215,42.0,0.0,9.333333333333334,18.520259177452136,6.8879358099486,0.6231941923286829,1693782.7222222222,3708619.5056455396,1.0150758E7,10.0,2.1590958E7,2398995.3333333335,4394773.9133242965,1.0150876E7,173.0,3.048278E7,3810347.5,5226026.326666891,1.1183761E7,19.0,0,0,0,0,220,184,0.32799694333088575,0.29519724899779715,0.0,42.0,10.500000000000002,18.65898964941141,348.1578947368421,1,2,0,6,18,0,0,0,0.0,11.052631578947368,12.6,9.333333333333334,0,0,0,0,5,847,0,6,0,4,29200,64240,3,20,0,0,0,0,1.64061309830776E15,4.2277631615079944E14,1.743151434423978E15,8896681.0,No Label
192.168.20.133-173.194.129.230-52640-443-6,192.168.20.133,52640,173.194.129.230,443,6,28/03/2025 08:43:32 AM,30568388,29,14,168.0,252.0,42.0,0.0,5.793103448275862,14.739110533215523,42.0,0.0,18.0,21.56920882255001,13.739684277757794,1.406681961770441,727818.7619047619,2549301.769293451,1.0214929E7,7.0,2.1607388E7,771692.4285714286,2664864.3369630496,1.0215082E7,7.0,3.055197E7,2350151.5384615385,4450333.075116076,1.1171442E7,15.0,0,0,0,0,600,284,0.9486924858451811,0.4579894759252598,0.0,42.0,9.545454545454549,17.804434443000293,316.99788583509513,1,2,0,11,42,0,0,0,0.0,9.767441860465116,5.793103448275862,18.0,0,0,0,0,10,2053,0,3,0,5,29200,64240,4,20,0,0,0,0,1.7006355263901402E15,2.7223451251729588E14,1.74315143442407E15,8960664.0,No Label
192.168.20.133-173.194.129.230-52642-443-6,192.168.20.133,52642,173.194.129.230,443,6,28/03/2025 08:44:03 AM,52883,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,586.1997239188397,56.729005540532874,26441.5,37279.37661093597,52802.0,81.0,52883.0,26441.5,37279.37661093597,52802.0,81.0,0,0,0,0,0,0,0,0,0,60,0,56.729005540532874,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,1,0,0,1,3,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,1,10,0,0,31088,0,1,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-173.194.129.230-52640-443-6,192.168.20.133,52640,173.194.129.230,443,6,28/03/2025 08:44:03 AM,125140,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,247.72255074316766,31.9642000958926,41713.33333333333,69535.64775230999,122005.0,1190.0,125140.0,62570.0,84053.7830796449,122005.0,3135.0,0,0,0,0,0,0,0,0,0,60,20,23.97315007191945,7.99105002397315,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,0,1,4,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,64240,64240,1,20,0,0,0,0,1.743151443429414E15,0.0,1.743151443429414E15,1.743151443429414E15,No Label
192.168.20.133-74.125.193.102-40472-443-6,192.168.20.133,40472,74.125.193.102,443,6,28/03/2025 08:41:39 AM,93272596,14,8,210.0,126.0,42.0,0.0,15.0,20.88429664015157,42.0,0.0,15.75,21.737065119284157,3.6023442512525334,0.23586777835582062,4441552.190476191,1.4523762685725091E7,5.8838982E7,13.0,9.3271346E7,7174718.923076922,1.8174810799762055E7,5.8839079E7,13.0,9.3272492E7,1.3324641714285715E7,2.3781607857866317E7,5.8840881E7,63.0,1,0,0,0,280,160,0.15009767713552222,0.0857701012202984,0.0,42.0,16.43478260869565,20.958456932609504,439.25691699604744,0,0,0,8,22,0,0,0,0.0,17.181818181818183,15.0,15.75,0,0,0,0,4,6443,0,9,0,5,65535,64240,4,20,0,0,0,0,1.7431513622001945E15,3.967359339370601E7,1.7431513923611E15,1.743151299129256E15,No Label
192.168.20.133-173.194.129.230-52694-443-6,192.168.20.133,52694,173.194.129.230,443,6,28/03/2025 08:44:07 AM,5803351,7,4,115.0,42.0,42.0,0.0,16.42857142857143,20.8155161907101,42.0,0.0,10.5,21.0,27.053335219599848,1.8954566077426644,580335.1,1798017.6637103213,5697192.0,11.0,5803351.0,967225.1666666666,2317406.3509859825,5697307.0,6106.0,88925.0,29641.666666666668,38263.68552992946,73786.0,5967.0,0,0,0,0,160,84,1.2061996594726048,0.6892569482700598,0.0,42.0,13.083333333333332,19.537648194439804,381.71969696969694,1,2,0,4,10,0,0,0,0.0,14.272727272727273,16.428571428571427,10.5,0,0,0,0,0,0,0,10,0,3,29200,64240,3,20,0,0,0,0,1.7431514479384392E15,2039268.6755463493,1.743151452984842E15,1.743151447192201E15,No Label
173.194.129.230-192.168.20.133-443-52694-6,173.194.129.230,443,192.168.20.133,52694,6,28/03/2025 08:44:12 AM,202,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14851.485148514852,101.0,19.79898987322333,115.0,87.0,202.0,101.0,19.79898987322333,115.0,87.0,0,0,0,0,0,0,0,0,0,60,0,14851.485148514852,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-31.13.73.18-40712-443-6,192.168.20.133,40712,31.13.73.18,443,6,28/03/2025 08:43:19 AM,56265181,14,13,210.0,378.0,42.0,0.0,15.0,20.88429664015157,42.0,0.0,29.076923076923073,20.17614737944098,10.450512902464492,0.4798704904192879,2164045.4230769235,8836701.242846878,4.5183883E7,12.0,5.6261458E7,4327804.461538461,1.2350667002664091E7,4.5184001E7,12.0,5.5994604E7,4666217.0,1.2837116772793083E7,4.518395E7,75.0,1,0,0,0,280,260,0.2488217357729641,0.23104875464632382,0.0,42.0,22.499999999999993,21.330729007701542,455.0,1,0,0,14,27,0,0,0,0.0,23.333333333333332,15.0,29.076923076923077,0,0,0,0,0,0,0,7,0,14,64240,64240,4,20,0,0,0,0,1.743151418157165E15,2.3653140081586353E7,1.74315145619746E15,1.743151399936356E15,No Label
192.168.20.133-104.103.192.172-56154-443-6,192.168.20.133,56154,104.103.192.172,443,6,28/03/2025 08:43:42 AM,44798428,79,56,458.0,1809.0,42.0,0.0,5.797468354430381,14.51292946698665,42.0,0.0,32.30357142857143,17.128306866234507,50.60445424558201,3.013498598656185,334316.6268656716,3465763.5598341934,4.0074471E7,7.0,4723957.0,60563.55128205129,285506.9798995595,1985346.0,7.0,4.4787979E7,814326.8909090909,5402417.268138551,4.0074484E7,8.0,0,0,0,0,1600,1124,1.7634547355099157,1.2500438631462694,0.0,42.0,16.669117647058826,20.343005039337257,413.837854030501,1,2,0,54,134,0,0,0,0.0,16.79259259259259,5.7974683544303796,32.30357142857143,0,0,0,0,18,1912,0,3,0,13,29200,64240,11,20,0,0,0,0,1.730045022259583E15,1.511503943079248E14,1.743151426828321E15,4.0074458E7,No Label
192.168.20.133-104.103.192.172-56154-443-6,192.168.20.133,56154,104.103.192.172,443,6,28/03/2025 08:44:26 AM,662492,3,1,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0.0,0.0,0.0,0.0,63.39699196367655,6.037808758445386,220830.66666666666,348844.43955197756,623005.0,140.0,662492.0,331246.0,412807.52464314405,623145.0,39347.0,0,0,0,0,0,0,0,0,0,60,20,4.528356568834039,1.5094521896113464,0.0,42.0,8.4,18.782971010998235,352.8,1,0,0,1,4,0,0,0,0.0,10.5,14.0,0.0,0,0,0,0,0,0,0,10,0,0,65535,64240,1,20,0,0,0,0,1.743151466958326E15,0.0,1.743151466958326E15,1.743151466958326E15,No Label
192.168.20.133-209.85.226.71-37822-443-6,192.168.20.133,37822,209.85.226.71,443,6,28/03/2025 08:43:57 AM,33936533,83,41,168.0,1386.0,42.0,0.0,2.0240963855421676,9.049964160573769,42.0,0.0,33.804878048780495,16.851141670811394,45.7913600072229,3.6538794342957783,275906.77235772356,1534941.3271501474,1.0240808E7,7.0,2.515559E7,306775.48780487804,1618530.7286436316,1.0250929E7,7.0,3.3919369E7,847984.225,2731570.783965965,1.1182557E7,7.0,0,0,0,0,1680,824,2.445741879407658,1.2081375548881201,0.0,42.0,12.432000000000002,19.249774192223995,370.55380645161296,1,2,0,38,123,0,0,0,0.0,12.53225806451613,2.0240963855421685,33.80487804878049,0,0,0,0,18,12435,0,1,0,11,29200,64240,4,20,0,0,0,0,1.7288633128520565E15,1.5781751523004156E14,1.743151462175646E15,8780727.0,No Label
192.168.20.133-209.85.226.71-37822-443-6,192.168.20.133,37822,209.85.226.71,443,6,28/03/2025 08:44:31 AM,191111,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,162.20939663337012,15.697683545164852,95555.5,134925.1662385487,190962.0,149.0,191111.0,95555.5,134925.1662385487,190962.0,149.0,0,0,0,0,0,0,0,0,0,60,0,15.697683545164852,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,1,0,0,1,3,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,1,10,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-173.194.129.230-52698-443-6,192.168.20.133,52698,173.194.129.230,443,6,28/03/2025 08:44:26 AM,5450539,7,4,115.0,42.0,42.0,0.0,16.42857142857143,20.8155161907101,42.0,0.0,10.5,21.0,28.80449071183602,2.018149030765581,545053.9,1690781.9105642906,5356405.0,20.0,5450539.0,908423.1666666667,2180163.9087436907,5358033.0,38.0,93722.0,31240.666666666668,53987.46591879761,93580.0,25.0,0,0,0,0,160,84,1.2842766559417336,0.7338723748238477,0.0,42.0,13.083333333333332,19.537648194439804,381.71969696969694,1,2,0,4,10,0,0,0,0.0,14.272727272727273,16.428571428571427,10.5,0,0,0,0,0,0,0,10,0,3,29200,64240,3,20,0,0,0,0,1.7431514670404945E15,1921854.2006705187,1.743151471796177E15,1.743151466347481E15,No Label
173.194.129.230-192.168.20.133-443-52698-6,173.194.129.230,443,192.168.20.133,52698,6,28/03/2025 08:44:31 AM,168,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17857.14285714286,84.0,15.556349186104045,95.0,73.0,168.0,84.0,15.556349186104045,95.0,73.0,0,0,0,0,0,0,0,0,0,60,0,17857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-152.199.19.161-33740-443-6,192.168.20.133,33740,152.199.19.161,443,6,28/03/2025 08:43:42 AM,60205143,14,10,206.0,164.0,42.0,0.0,14.714285714285715,20.510517269959788,42.0,0.0,16.4,21.203773249117713,6.145654367102824,0.39863704002829126,2617614.913043478,1.2175276545215035E7,5.8456104E7,7.0,5.8950927E7,4534686.692307692,1.6201648961010227E7,5.8456119E7,48.0,6.0179671E7,6686630.111111111,1.941847946639441E7,5.8457702E7,54.0,0,0,0,0,300,204,0.23253827334983657,0.1660987666784547,0.0,42.0,14.800000000000002,20.165977949672232,406.6666666666667,1,2,0,9,23,0,0,0,0.0,15.416666666666666,14.714285714285714,16.4,0,0,0,0,6,640,0,8,0,6,29200,64240,5,20,0,0,0,0,1.74315143091882E15,2.1028142731015846E7,1.743151481223409E15,1.743151422274105E15,No Label
192.168.20.133-152.199.19.161-33740-443-6,192.168.20.133,33740,152.199.19.161,443,6,28/03/2025 08:44:42 AM,28,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,1500000.0,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,1,0,0,0,40,0,71428.57142857143,0.0,0.0,42.0,28.0,24.24871130596428,588.0,1,0,0,1,2,0,0,0,0.0,42.0,21.0,0.0,0,0,0,0,0,0,1,21,0,0,49640,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.133-31.13.73.18-41452-443-6,192.168.20.133,41452,31.13.73.18,443,6,28/03/2025 08:43:14 AM,88005198,111,118,2797.0,1797.0,42.0,0.0,25.198198198198195,19.38500818102851,42.0,0.0,15.228813559322035,19.896059403231302,52.20146200909633,2.602119024833056,385987.7105263158,2895331.864938372,3.6661866E7,8.0,8.7972488E7,799749.8909090909,4138206.5984133184,3.6661866E7,10.0,8.8005129E7,752180.5897435896,4016781.0936818635,3.6662147E7,10.0,0,0,0,0,2240,2364,1.261289134307726,1.3408298905253302,0.0,42.0,19.973913043478262,20.23182709040354,409.32682741598666,1,2,0,114,228,0,0,0,1.0,20.061135371179038,25.1981981981982,15.228813559322035,0,0,0,0,103,1755,0,12,0,7,29200,64240,70,20,0,0,0,0,1.7431513989518118E15,1.2600712308330217E7,1.74315148256979E15,1.743151394597368E15,No Label
192.168.20.133-74.125.8.55-51296-443-6,192.168.20.133,51296,74.125.8.55,443,6,28/03/2025 08:44:38 AM,5332006,10,6,115.0,126.0,42.0,0.0,11.5,18.757220831811235,42.0,0.0,21.0,23.004347415216976,45.19874883861721,3.0007468108625535,355467.06666666665,1289286.5750513494,5010815.0,11.0,5332006.0,592445.1111111111,1658618.7793028606,5010815.0,258.0,320371.0,64074.2,97951.09893053779,237330.0,839.0,0,0,0,0,220,124,1.875466756789096,1.1252800540734575,0.0,42.0,14.176470588235295,19.944408032446237,397.7794117647059,1,2,0,6,15,0,0,0,0.0,15.0625,11.5,21.0,0,0,0,0,5,751,0,7,0,7,29200,64240,3,20,0,0,0,0,1.7431514794269935E15,1452991.3000057004,1.743151484247439E15,1.743151478915921E15,No Label
