src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.200.4,192.168.200.2,42897,53,17,2020-02-04 12:35:42,0.004931,195092.2733725411,811.1944838775097,405.59724193875485,405.59724193875485,2,2,150,812,75,75,75.0,0.0,440,372,406.0,34.0,440,75,240.5,167.2371071263791,27968.25,16,16,8,2,0.0016436666666666668,0.004131,3.3e-05,0.0017841542035996279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,240.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,406.0,0,2,2,150,812
192.168.200.4,192.168.200.2,60759,53,17,2020-02-04 12:35:42,0.004842,184634.44857496902,826.1049153242462,413.0524576621231,413.0524576621231,2,2,170,724,85,85,85.0,0.0,368,356,362.0,6.0,368,85,223.5,138.56496671236926,19200.25,16,16,8,2,0.001614,0.003483,6.1e-05,0.0014147821976073442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,362.0,0,2,2,170,724
192.168.200.4,192.168.200.2,37632,53,17,2020-02-04 12:35:42,0.004259,209908.42920873445,939.1876027236441,469.59380136182205,469.59380136182205,2,2,170,724,85,85,85.0,0.0,368,356,362.0,6.0,368,85,223.5,138.56496671236926,19200.25,16,16,8,2,0.001419666666666667,0.004092,7.4e-05,0.001889640941789971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,362.0,0,2,2,170,724
192.168.200.4,192.168.200.2,45672,53,17,2020-02-04 12:35:42,0.003128,301150.89514066494,1278.772378516624,639.386189258312,639.386189258312,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010426666666666668,0.002926,1.2e-05,0.001333698949871705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,56369,53,17,2020-02-04 12:35:45,0.004604,211120.76455256302,868.8097306689835,434.4048653344918,434.4048653344918,2,2,150,822,75,75,75.0,0.0,437,385,411.0,26.0,437,75,243.0,169.00295855398508,28562.0,16,16,8,2,0.0015346666666666666,0.004413,8.2e-05,0.00203531886663709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,411.0,0,2,2,150,822
192.168.200.4,192.168.200.2,42246,53,17,2020-02-04 12:35:47,0.002787,330104.05453893077,1435.2350197344815,717.6175098672408,717.6175098672408,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.0009289999999999998,0.002567,7.7e-05,0.0011585542714952978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,56563,53,17,2020-02-04 12:35:47,0.003121,305671.2592117911,1281.640499839795,640.8202499198975,640.8202499198975,2,2,146,808,73,73,73.0,0.0,438,370,404.0,34.0,438,73,238.5,167.2371071263791,27968.25,16,16,8,2,0.0010403333333333334,0.002991,6.4e-05,0.0013793298694978258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,404.0,0,2,2,146,808
192.168.200.4,74.125.193.94,53274,80,6,2020-02-04 12:35:36,12.734228,35.80900232036053,0.628228110883518,0.314114055441759,0.314114055441759,4,4,216,240,54,54,54.0,0.0,60,60,60.0,0.0,60,54,57.0,3.0,9.0,80,80,20,0,1.8191754285714286,10.239101,2.5e-05,3.5429590959414887,12.734228,10.240353,0.003754,4.244742666666667,4.359358719395345,12.732951,10.240345,0.002452,4.244317,4.359772864327453,0,1,0,0,2,0,0,1,8,0,0,1.0,57.0,30143,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,4,4,216,240
192.168.200.4,192.168.200.2,59659,53,17,2020-02-04 12:35:48,0.003075,318048.78048780485,1300.8130081300812,650.4065040650406,650.4065040650406,2,2,158,820,79,79,79.0,0.0,444,376,410.0,34.0,444,79,244.5,167.2371071263791,27968.25,16,16,8,2,0.001025,0.002903,6.3e-05,0.001328079314900532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,410.0,0,2,2,158,820
192.168.200.4,192.168.200.2,38102,53,17,2020-02-04 12:35:48,0.003198,267667.29205753596,1250.7817385866167,625.3908692933084,625.3908692933084,2,2,158,698,79,79,79.0,0.0,355,343,349.0,6.0,355,79,214.0,135.06665021388514,18243.0,16,16,8,2,0.001066,0.002772,7.5e-05,0.0012115750079957906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,349.0,0,2,2,158,698
192.168.200.4,192.168.200.2,36430,53,17,2020-02-04 12:35:48,0.005483,171803.75706729892,729.5276308590188,364.7638154295094,364.7638154295094,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.001827666666666667,0.005244,6.2e-05,0.0024161686383381625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,37337,53,17,2020-02-04 12:35:50,0.003714,264943.45718901453,1077.0059235325796,538.5029617662898,538.5029617662898,2,2,158,826,79,79,79.0,0.0,447,379,413.0,34.0,447,79,246.0,168.72166428766639,28467.0,16,16,8,2,0.0012380000000000002,0.002895,8e-05,0.0012021666551134524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,413.0,0,2,2,158,826
192.168.200.4,192.168.200.2,34914,53,17,2020-02-04 12:35:50,0.003596,261957.73081201335,1112.3470522803116,556.1735261401558,556.1735261401558,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0011986666666666667,0.00279,4.2e-05,0.0011632074430451154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,54654,53,17,2020-02-04 12:35:50,0.003012,305444.8871181939,1328.0212483399735,664.0106241699867,664.0106241699867,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.001004,0.002809,5.6e-05,0.0012768683043550993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,47304,53,17,2020-02-04 12:35:50,0.002651,347038.85326291964,1508.8645794039985,754.4322897019993,754.4322897019993,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.0008836666666666667,0.002457,6e-05,0.0011129247753354922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,59294,53,17,2020-02-04 12:35:50,0.003074,306441.11906311,1301.2361743656475,650.6180871828237,650.6180871828237,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010246666666666668,0.002645,6.6e-05,0.001152146499172547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
74.125.193.99,192.168.200.4,443,58592,6,2020-02-04 12:37:56,113.712092,576.2535790828648,0.4397069750506393,0.24623590602835801,0.19347106902228128,28,22,64047,1480,5254,60,2287.3928571428573,1575.6704545613436,254,54,67.27272727272727,42.82966454794219,5254,54,1310.54,1614.1961616854378,2605629.2484,560,440,20,28,2.3206413061224493,58.486209,-0.000128,11.239352393938567,113.712092,58.529819,2e-06,4.211558962962962,14.882383378615494,113.665692,58.486209,2e-06,5.412652,16.674014945975536,24,3,0,0,0,0,0,27,50,0,0,0.7857142857142857,1310.54,64240,65535,0,0,0,0,0,0,0,0,62425.0,23.0,0,0,804435.5098516771691086455071,0,2287.3928571428573,67.27272727272727,0,28,22,64047,1480
192.168.200.4,192.168.200.2,40959,53,17,2020-02-04 12:35:50,0.004044,232937.68545994067,989.1196834817014,494.5598417408507,494.5598417408507,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.001348,0.003867,5.5e-05,0.0017814119867865118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,173.194.129.230,52476,443,6,2020-02-04 12:35:14,40.242277,6687.568896759992,3.2801324835570314,1.6152167532667199,1.6649157302903113,65,67,6792,262331,1436,54,104.49230769230769,237.1763461469074,47277,60,3915.3880597014927,6676.31741587152,47277,54,2038.810606060606,5126.58572974577,26281881.244432963,1300,1340,20,5,0.30718972519083965,10.237906,-7.8e-05,1.6838823358101107,40.240619,10.240293,2e-06,0.6287596718749999,2.367045955779924,40.236847,11.188373,1e-06,0.609649196969697,2.400470710531584,5,58,0,0,2,2,0,63,131,0,0,1.0307692307692307,2038.810606060606,29200,64239,0,0,0,0,9.967777,9.21034,9.5890585,0.37871849999999974,0,0,129262.0,29.5,0,3688352.451064315471095132112,104.49230769230769,3915.3880597014927,0,65,67,6792,262331
192.168.200.4,192.168.200.2,58952,53,17,2020-02-04 12:35:51,0.002813,340561.67792392464,1421.9694276573055,710.9847138286527,710.9847138286527,2,2,148,810,74,74,74.0,0.0,439,371,405.0,34.0,439,74,239.5,167.2371071263791,27968.25,16,16,8,2,0.0009376666666666665,0.002632,6.4e-05,0.001198269956599467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,239.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,405.0,0,2,2,148,810
192.168.200.4,74.125.193.94,43742,443,6,2020-02-04 12:35:51,1.188787,5106.886263056375,21.029839660090495,10.935516623247057,10.094323036843438,13,12,1249,4822,250,54,96.07692307692308,69.56619596687584,1354,60,401.8333333333333,527.8770111388532,1354,54,242.84,399.5057626618169,159604.85439999998,260,240,20,4,0.049530958333333326,1.003599,-2.4e-05,0.20022590690111322,1.1887869999999998,1.003653,2e-06,0.09906558333333332,0.2743810898654334,0.185169,0.088664,0.0,0.01683354545454546,0.03192194039261636,4,6,0,0,2,2,0,10,24,0,0,0.9230769230769231,242.84,29200,64239,0,0,0,0,0,0,0,0,0,0,3739.0,4.0,0,1061914.228912240840670264130,96.07692307692308,401.8333333333333,0,13,12,1249,4822
192.168.200.4,192.168.200.2,40859,53,17,2020-02-04 12:35:51,0.002984,315683.6461126005,1340.4825737265414,670.2412868632707,670.2412868632707,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0009946666666666667,0.00268,6.2e-05,0.0011939741296285368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,56064,53,17,2020-02-04 12:35:51,0.003439,267519.6277987787,1163.1288165164292,581.5644082582146,581.5644082582146,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.0011463333333333334,0.003265,7e-05,0.0014981878683559312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,35486,53,17,2020-02-04 12:35:51,0.003101,303772.9764592067,1289.9064817800709,644.9532408900354,644.9532408900354,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010336666666666669,0.002439,6.7e-05,0.0010168308064220364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,36665,53,17,2020-02-04 12:35:53,0.002946,312287.8479293958,1357.7732518669384,678.8866259334692,678.8866259334692,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.000982,0.002721,5.4e-05,0.0012305860392512178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,55285,53,17,2020-02-04 12:35:54,0.003272,281173.59413202934,1222.4938875305622,611.2469437652811,611.2469437652811,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.0010906666666666667,0.002871,7e-05,0.0012633870700972402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,60775,53,17,2020-02-04 12:35:54,0.003023,311610.98246774724,1323.188885213364,661.594442606682,661.594442606682,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010076666666666665,0.002851,6.8e-05,0.0013035163554358988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,41389,53,17,2020-02-04 12:35:54,0.003003,298368.2983682984,1332.001332001332,666.000666000666,666.000666000666,2,2,178,718,89,89,89.0,0.0,365,353,359.0,6.0,365,89,224.0,135.06665021388514,18243.0,16,16,8,2,0.001001,0.002862,7e-05,0.0013159257831149396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,359.0,0,2,2,178,718
192.168.200.4,192.168.200.2,35761,53,17,2020-02-04 12:35:55,0.00375,245333.33333333334,1066.6666666666667,533.3333333333334,533.3333333333334,2,2,150,770,75,75,75.0,0.0,419,351,385.0,34.0,419,75,230.0,156.85343477272022,24603.0,16,16,8,2,0.00125,0.003689,2e-06,0.0017247904220513285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,385.0,0,2,2,150,770
192.168.200.4,192.168.200.2,48783,53,17,2020-02-04 12:35:55,0.006713,140324.7430359005,595.8587814687919,297.92939073439595,297.92939073439595,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.002237666666666667,0.00665,1e-06,0.0031200902052487016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,44221,53,17,2020-02-04 12:35:55,0.003098,304067.1400903809,1291.1555842479017,645.5777921239509,645.5777921239509,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010326666666666665,0.002921,7.7e-05,0.0013352863196916065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,53319,53,17,2020-02-04 12:35:55,0.003318,283905.96745027124,1205.5455093429775,602.7727546714888,602.7727546714888,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.001106,0.003096,6.5e-05,0.0014076436575592083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,59230,53,17,2020-02-04 12:35:57,0.004016,243525.89641434266,996.0159362549801,498.0079681274901,498.0079681274901,2,2,158,820,79,79,79.0,0.0,444,376,410.0,34.0,444,79,244.5,167.2371071263791,27968.25,16,16,8,2,0.0013386666666666666,0.003795,6.4e-05,0.0017373048731360375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,410.0,0,2,2,158,820
74.125.193.17,192.168.200.4,443,43716,6,2020-02-04 12:37:56,120.605907,34.50908917753092,0.15753788908531652,0.08291467846595607,0.07462321061936046,10,9,1663,2499,825,60,166.3,228.68145967699263,1710,54,277.6666666666667,510.5992122551264,1710,54,219.05263157894737,392.56946736036554,154110.7867036011,200,180,20,10,6.700328166666667,58.486159,2e-06,18.249970814686137,62.574545,58.530384,2e-06,6.952727222222222,18.274769349586588,120.561017,58.486159,3.2e-05,15.070127125,24.966199046291152,4,5,0,0,0,0,0,9,19,0,0,0.9,219.05263157894737,64240,65535,0,0,0,0,58.486159,54.170662,56.328410500000004,2.1577485000000003,1013.0,5.0,0,0,5874.609277591236219604841188,0,166.3,277.6666666666667,0,10,9,1663,2499
192.168.200.4,192.168.200.2,33486,53,17,2020-02-04 12:35:57,0.002943,320081.54943934764,1359.1573224600747,679.5786612300374,679.5786612300374,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.000981,0.002757,7e-05,0.0012559620482588902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,37192,53,17,2020-02-04 12:35:57,0.002758,341551.84916606237,1450.3263234227702,725.1631617113851,725.1631617113851,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0009193333333333335,0.002576,6.7e-05,0.0011716041235085436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,39319,53,17,2020-02-04 12:36:01,0.003093,316197.86614936957,1293.2428063368898,646.6214031684449,646.6214031684449,2,2,158,820,79,79,79.0,0.0,444,376,410.0,34.0,444,79,244.5,167.2371071263791,27968.25,16,16,8,2,0.001031,0.002887,8.7e-05,0.0013124552055848102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,410.0,0,2,2,158,820
192.168.200.4,192.168.200.2,33004,53,17,2020-02-04 12:36:01,0.003793,234115.47587661483,1054.5742156604272,527.2871078302136,527.2871078302136,2,2,174,714,87,87,87.0,0.0,363,351,357.0,6.0,363,87,222.0,135.06665021388514,18243.0,16,16,8,2,0.0012643333333333332,0.003356,6.8e-05,0.0014841276524911492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,357.0,0,2,2,174,714
192.168.200.4,192.168.200.2,36791,53,17,2020-02-04 12:36:01,0.003365,130163.44725111441,594.3536404160476,297.1768202080238,297.1768202080238,1,1,87,351,87,87,87.0,0.0,351,351,351.0,0.0,351,87,219.0,132.0,17424.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,351.0,0,1,1,87,351
192.168.200.4,192.168.200.2,45889,53,17,2020-02-04 12:36:01,0.003187,281142.13994352054,1255.0988390335738,627.5494195167869,627.5494195167869,2,2,178,718,89,89,89.0,0.0,365,353,359.0,6.0,365,89,224.0,135.06665021388514,18243.0,16,16,8,2,0.0010623333333333333,0.003124,1e-06,0.0014580311686959537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,359.0,0,2,2,178,718
192.168.200.4,192.168.200.2,44913,53,17,2020-02-04 12:36:02,0.002769,355362.9469122427,1444.564824846515,722.2824124232575,722.2824124232575,2,2,158,826,79,79,79.0,0.0,447,379,413.0,34.0,447,79,246.0,168.72166428766639,28467.0,16,16,8,2,0.0009230000000000001,0.002697,2e-06,0.0012547145757767647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,413.0,0,2,2,158,826
192.168.200.4,192.168.200.2,33804,53,17,2020-02-04 12:36:02,0.003292,286148.23815309844,1215.0668286755772,607.5334143377886,607.5334143377886,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0010973333333333332,0.003161,6.4e-05,0.0014592332080772955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,40665,53,17,2020-02-04 12:36:02,0.003337,282289.4815702727,1198.6814504045549,599.3407252022774,599.3407252022774,2,2,150,792,75,75,75.0,0.0,414,378,396.0,18.0,414,75,235.5,161.00388194077806,25922.25,16,16,8,2,0.0011123333333333334,0.003158,6.4e-05,0.0014466546082446757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,396.0,0,2,2,150,792
192.168.200.4,192.168.200.2,54729,53,17,2020-02-04 12:36:02,0.003201,277413.3083411434,1249.6094970321776,624.8047485160888,624.8047485160888,2,2,174,714,87,87,87.0,0.0,363,351,357.0,6.0,363,87,222.0,135.06665021388514,18243.0,16,16,8,2,0.001067,0.003141,1e-06,0.0014667306046669468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,357.0,0,2,2,174,714
192.168.200.4,192.168.200.2,40910,53,17,2020-02-04 12:36:02,0.00312,287179.4871794872,1282.051282051282,641.025641025641,641.025641025641,2,2,178,718,89,89,89.0,0.0,365,353,359.0,6.0,365,89,224.0,135.06665021388514,18243.0,16,16,8,2,0.00104,0.002201,6e-05,0.0008833802503263623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,359.0,0,2,2,178,718
192.168.200.4,192.168.200.2,57761,53,17,2020-02-04 12:36:03,0.002538,353033.8849487786,1576.0441292356186,788.0220646178093,788.0220646178093,2,2,178,718,89,89,89.0,0.0,365,353,359.0,6.0,365,89,224.0,135.06665021388514,18243.0,16,16,8,2,0.000846,0.002247,7.1e-05,0.0009925223759022596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,359.0,0,2,2,178,718
192.168.200.4,192.168.200.2,53218,53,17,2020-02-04 12:36:03,0.008861,100665.83907008238,451.41631869992096,225.70815934996048,225.70815934996048,2,2,176,716,88,88,88.0,0.0,364,352,358.0,6.0,364,88,223.0,135.06665021388514,18243.0,16,16,8,2,0.002953666666666667,0.006221,6.8e-05,0.0025264077703771857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,358.0,0,2,2,176,716
192.168.200.4,74.125.193.189,56362,443,6,2020-02-04 12:36:03,0.180043,29837.31664102464,116.63880295262798,61.09651583232894,55.54228712029904,11,10,1152,4220,261,54,104.72727272727273,75.10972689592317,3293,60,422.0,962.7511620351336,3293,54,255.8095238095238,685.1566118534066,469439.58276643977,220,200,20,4,0.00900215,0.108177,1.4e-05,0.024962122199995333,0.18004299999999998,0.108177,0.000248,0.0180043,0.03295644965116843,0.17574,0.109765,6.3e-05,0.019526666666666668,0.03512187160603932,4,4,0,0,2,2,0,8,20,0,0,0.9090909090909091,255.8095238095238,29200,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.72727272727273,422.0,0,11,10,1152,4220
